W_mem,W_GDE,T,sigmas_MGL370,sigmas_SS316L,eps_H2,eps_O2,v_in_H2,v_in_O2,p_gas,i0_ref_O2,i0_ref_H2
3.87856e-05[m],0.000351164[m],42.6631[degC],1.29389e+07[S/m],1.195e+06[S/m],0.67799357115348,0.6665840438732674,0.00187406[m/s],0.00487262[m/s],6.08177e+06[Pa],0.0331261[A/m^2],0.0239735[A/m^2]
3.27278e-05[m],0.000333455[m],65.2359[degC],1.19752e+07[S/m],481028[S/m],0.6639786375752903,0.6750886377245754,0.00231219[m/s],0.00282262[m/s],5.42222e+06[Pa],0.0450751[A/m^2],0.0347543[A/m^2]
8.46761e-05[m],0.000463735[m],59.8988[degC],4.86273e+07[S/m],377076[S/m],0.6947546349688216,0.7644774405319826,0.00431925[m/s],0.00325579[m/s],6.23291e+06[Pa],0.0420674[A/m^2],0.0319779[A/m^2]
6.11864e-05[m],0.000240385[m],65.6273[degC],3.42462e+07[S/m],394975[S/m],0.7171095408332019,0.6175863130091876,0.00251046[m/s],0.00454397[m/s],6.70303e+06[Pa],0.0453001[A/m^2],0.0349636[A/m^2]
4.29742e-05[m],0.000279012[m],58.3312[degC],5.17706e+07[S/m],183445[S/m],0.6174019975659943,0.7203915584401906,0.00441999[m/s],0.00479104[m/s],677347[Pa],0.0412054[A/m^2],0.0311895[A/m^2]
4.98762e-05[m],0.000455205[m],41.1275[degC],2.12907e+07[S/m],216996[S/m],0.7200499711616623,0.6023371379924243,0.00394704[m/s],0.00558994[m/s],9.48192e+06[Pa],0.0323872[A/m^2],0.0233302[A/m^2]
6.63073e-05[m],0.000362479[m],79.4885[degC],1.46907e+07[S/m],1.37835e+06[S/m],0.7035552260955286,0.7227669687935455,0.00399983[m/s],0.00550778[m/s],9.51106e+06[Pa],0.0536509[A/m^2],0.0428751[A/m^2]
7.65589e-05[m],0.000256545[m],34.7927[degC],6.81778e+06[S/m],1.05084e+06[S/m],0.798260235003251,0.7477853942640413,0.00333845[m/s],0.00522291[m/s],7.99735e+06[Pa],0.0294388[A/m^2],0.0207941[A/m^2]
8.44278e-05[m],0.000243384[m],43.406[degC],4.09001e+06[S/m],1.50395e+06[S/m],0.614505648640941,0.6355380750874756,0.00495671[m/s],0.005521[m/s],9.95177e+06[Pa],0.033487[A/m^2],0.0242888[A/m^2]
8.10583e-05[m],0.000257057[m],68.8992[degC],3.9908e+06[S/m],474285[S/m],0.6727406741200432,0.6345503586339717,0.00161049[m/s],0.00472384[m/s],121748[Pa],0.0472041[A/m^2],0.036743[A/m^2]
7.69556e-05[m],0.000337676[m],33.4503[degC],1.70596e+07[S/m],1.16378e+06[S/m],0.6622772191528667,0.7711317084594633,0.00146909[m/s],0.00263738[m/s],8.26131e+06[Pa],0.0288347[A/m^2],0.0202808[A/m^2]
4.59262e-05[m],0.000333933[m],79.0378[degC],1.70069e+07[S/m],1.0238e+06[S/m],0.6587518437824919,0.7513804510923192,0.00157508[m/s],0.00402085[m/s],6.8801e+06[Pa],0.0533677[A/m^2],0.0426024[A/m^2]
5.03961e-05[m],0.000432384[m],77.6644[degC],5.26595e+06[S/m],1.41594e+06[S/m],0.7478658683645762,0.7474822447728263,0.00189238[m/s],0.00410873[m/s],7.51658e+06[Pa],0.0525097[A/m^2],0.041778[A/m^2]
3.47155e-05[m],0.000398012[m],57.9344[degC],4.30244e+07[S/m],1.57001e+06[S/m],0.6492377347836478,0.6271367730132245,0.0015406[m/s],0.00237911[m/s],4.03976e+06[Pa],0.0409887[A/m^2],0.0309918[A/m^2]
7.12701e-05[m],0.000515643[m],48.5684[degC],4.20886e+07[S/m],170580[S/m],0.6243271212285837,0.7874258698267182,0.00240403[m/s],0.00357649[m/s],948142[Pa],0.0360561[A/m^2],0.0265527[A/m^2]
6.22388e-05[m],0.000382821[m],62.3759[degC],5.31942e+07[S/m],775266[S/m],0.695805801736913,0.7068410178649196,0.00154602[m/s],0.00391356[m/s],9.76972e+06[Pa],0.0434494[A/m^2],0.0332487[A/m^2]
6.26389e-05[m],0.000242315[m],42.9394[degC],1.76586e+07[S/m],983249[S/m],0.7746864541527411,0.746409988272046,0.00221522[m/s],0.00322066[m/s],7.86077e+06[Pa],0.0332601[A/m^2],0.0240905[A/m^2]
8.10784e-05[m],0.000528667[m],64.2741[degC],4.73516e+07[S/m],409646[S/m],0.6139476764993098,0.7216379488745673,0.00180438[m/s],0.00537236[m/s],3.6126e+06[Pa],0.0445248[A/m^2],0.0342434[A/m^2]
6.27913e-05[m],0.000454273[m],69.4402[degC],3.64389e+07[S/m],647888[S/m],0.7034817800185013,0.7064700236795365,0.00160121[m/s],0.00540471[m/s],113307[Pa],0.047523[A/m^2],0.0370424[A/m^2]
5.72182e-05[m],0.000436233[m],79.368[degC],3.8912e+07[S/m],537743[S/m],0.7918950792789224,0.7173331567303706,0.00351186[m/s],0.00387919[m/s],2.86134e+06[Pa],0.0535751[A/m^2],0.0428021[A/m^2]
7.21479e-05[m],0.000447311[m],50.1835[degC],1.53252e+07[S/m],1.51147e+06[S/m],0.7413043057332458,0.7112798093004599,0.00377243[m/s],0.00419797[m/s],7.69413e+06[Pa],0.0368817[A/m^2],0.0272876[A/m^2]
5.29928e-05[m],0.000267957[m],69.2542[degC],4.3538e+07[S/m],1.58881e+06[S/m],0.6471102249324254,0.6516023077669035,0.00463859[m/s],0.00226546[m/s],6.59348e+06[Pa],0.0474132[A/m^2],0.0369393[A/m^2]
8.25166e-05[m],0.000565579[m],64.5163[degC],4.94903e+07[S/m],625499[S/m],0.719358450949949,0.7967610172776971,0.00551959[m/s],0.00438485[m/s],5.17061e+06[Pa],0.044663[A/m^2],0.0343716[A/m^2]
6.19356e-05[m],0.000488661[m],31.4966[degC],3.83816e+07[S/m],1.53478e+06[S/m],0.7160557955013032,0.7090162482081597,0.00427489[m/s],0.00265455[m/s],5.45965e+06[Pa],0.0279686[A/m^2],0.0195486[A/m^2]
6.70063e-05[m],0.000301963[m],37.2283[degC],3.2297e+07[S/m],1.61558e+06[S/m],0.6086684619295618,0.7190993178490146,0.001443[m/s],0.00298905[m/s],2.44762e+06[Pa],0.0305533[A/m^2],0.0217469[A/m^2]
7.31019e-05[m],0.000433079[m],63.4551[degC],5.06994e+07[S/m],1.44176e+06[S/m],0.6376634536654104,0.7821550894554661,0.00202017[m/s],0.00409226[m/s],7.85555e+06[Pa],0.0440591[A/m^2],0.033812[A/m^2]
5.31609e-05[m],0.000248669[m],66.7306[degC],4.11998e+07[S/m],1.29563e+06[S/m],0.7814786378083404,0.7450739308006646,0.00498522[m/s],0.00443861[m/s],9.98997e+06[Pa],0.0459374[A/m^2],0.0355575[A/m^2]
7.29844e-05[m],0.000567337[m],79.7252[degC],1.39732e+07[S/m],669037[S/m],0.664904578687531,0.7274539476749753,0.00314567[m/s],0.00340722[m/s],456822[Pa],0.0537999[A/m^2],0.0430188[A/m^2]
8.0799e-05[m],0.000580125[m],59.6389[degC],3.6639e+07[S/m],1.59395e+06[S/m],0.7277171841368726,0.6901967903185431,0.00256182[m/s],0.00528237[m/s],5.03841e+06[Pa],0.0419238[A/m^2],0.0318463[A/m^2]
7.79852e-05[m],0.000408319[m],76.5677[degC],3.2882e+06[S/m],97121[S/m],0.7060007084120153,0.6277086860835923,0.00186744[m/s],0.0030453[m/s],4.84652e+06[Pa],0.0518296[A/m^2],0.0411265[A/m^2]
7.07833e-05[m],0.000206306[m],49.66[degC],1.31304e+07[S/m],1.06258e+06[S/m],0.6931917443196985,0.7237256223515693,0.00499107[m/s],0.00345356[m/s],635865[Pa],0.036613[A/m^2],0.027048[A/m^2]
3.81058e-05[m],0.000369844[m],69.3054[degC],2.21576e+07[S/m],937699[S/m],0.6314772672641118,0.7369911566046944,0.005258[m/s],0.00389031[m/s],5.23654e+06[Pa],0.0474434[A/m^2],0.0369676[A/m^2]
3.21169e-05[m],0.000300815[m],35.9778[degC],4.34808e+07[S/m],1.39312e+06[S/m],0.7108135367562087,0.6421930894520933,0.00476561[m/s],0.00542396[m/s],1.38594e+06[Pa],0.0299781[A/m^2],0.0212543[A/m^2]
7.66803e-05[m],0.000453681[m],30.4755[degC],5.57193e+06[S/m],1.0835e+06[S/m],0.6883953018096072,0.6899058573502339,0.00305873[m/s],0.00260315[m/s],5.56893e+06[Pa],0.0275219[A/m^2],0.0191728[A/m^2]
7.12879e-05[m],0.000456404[m],40.3926[degC],6.41488e+06[S/m],1.38608e+06[S/m],0.7017826106810688,0.7356239457032488,0.00181791[m/s],0.00378711[m/s],1.52801e+06[Pa],0.0320369[A/m^2],0.0230263[A/m^2]
4.25598e-05[m],0.000298865[m],46.6968[degC],3.19911e+07[S/m],1.67875e+06[S/m],0.6840699356652441,0.67905679160433,0.00509684[m/s],0.00350065[m/s],6.50814e+06[Pa],0.0351124[A/m^2],0.0257171[A/m^2]
5.10225e-05[m],0.000514513[m],73.0829[degC],1.12958e+07[S/m],1.53201e+06[S/m],0.6495722930790494,0.665844250812134,0.00548361[m/s],0.00310171[m/s],7.58921e+06[Pa],0.0496995[A/m^2],0.0390974[A/m^2]
8.96824e-05[m],0.000577688[m],41.95[degC],4.8593e+07[S/m],345056[S/m],0.6600496490249956,0.6535150309338695,0.00397443[m/s],0.00303731[m/s],2.30452e+06[Pa],0.0327818[A/m^2],0.0236734[A/m^2]
6.50001e-05[m],0.000233098[m],35.5359[degC],4.21931e+07[S/m],1.40864e+06[S/m],0.6869852359776834,0.7495246129858938,0.00198951[m/s],0.00412462[m/s],1.6719e+06[Pa],0.0297764[A/m^2],0.021082[A/m^2]
6.07686e-05[m],0.000254684[m],43.867[degC],1.19419e+07[S/m],588996[S/m],0.6034293296046039,0.7157774791775687,0.00177913[m/s],0.00539975[m/s],9.5384e+06[Pa],0.0337121[A/m^2],0.0244858[A/m^2]
4.01869e-05[m],0.000582565[m],62.5112[degC],2.93046e+07[S/m],512061[S/m],0.6803893913878828,0.7530009783747674,0.00463555[m/s],0.002497[m/s],8.79482e+06[Pa],0.0435256[A/m^2],0.033319[A/m^2]
5.41459e-05[m],0.000486538[m],38.3315[degC],3.91062e+07[S/m],1.08607e+06[S/m],0.7682074129599471,0.7058524483895342,0.00539785[m/s],0.00423718[m/s],3.36473e+06[Pa],0.0310659[A/m^2],0.0221876[A/m^2]
5.09891e-05[m],0.000471533[m],57.5026[degC],1.73262e+07[S/m],145252[S/m],0.7438703537139176,0.7668933223835079,0.00491016[m/s],0.00534705[m/s],7.9042e+06[Pa],0.0407536[A/m^2],0.0307777[A/m^2]
8.40735e-05[m],0.000475009[m],37.8608[degC],2.27843e+07[S/m],1.66011e+06[S/m],0.7606464714828665,0.6370012788819219,0.00291709[m/s],0.00480583[m/s],1.00911e+07[Pa],0.0308467[A/m^2],0.0219989[A/m^2]
8.71949e-05[m],0.000353384[m],35.2386[degC],4.51281e+07[S/m],890504[S/m],0.6872711513359674,0.7522045228327661,0.00492111[m/s],0.0052931[m/s],7.25178e+06[Pa],0.0296411[A/m^2],0.0209665[A/m^2]
6.85681e-05[m],0.000250078[m],62.6691[degC],1.64742e+06[S/m],1.29462e+06[S/m],0.6702722495664792,0.7636350204113345,0.00424998[m/s],0.00370594[m/s],1.90587e+06[Pa],0.0436146[A/m^2],0.0334012[A/m^2]
3.3506e-05[m],0.00042964[m],56.8565[degC],2.11378e+07[S/m],1.47143e+06[S/m],0.6668028750743813,0.6373127331844582,0.00140249[m/s],0.00408465[m/s],9.38787e+06[Pa],0.0404032[A/m^2],0.0304589[A/m^2]
4.4911e-05[m],0.000515243[m],74.3106[degC],3.40422e+07[S/m],491614[S/m],0.6450293380487335,0.6265152791195113,0.00253713[m/s],0.00344641[m/s],3.42405e+06[Pa],0.0504446[A/m^2],0.0398051[A/m^2]
3.14778e-05[m],0.000357161[m],55.4437[degC],8.13507e+06[S/m],303649[S/m],0.6752833017371515,0.7499540419250594,0.00343944[m/s],0.00477499[m/s],262415[Pa],0.0396429[A/m^2],0.0297692[A/m^2]
8.8632e-05[m],0.000470178[m],72.0149[degC],2.38618e+07[S/m],1.57984e+06[S/m],0.7434313051127543,0.6970226428323677,0.00167449[m/s],0.00400841[m/s],7.74462e+06[Pa],0.049056[A/m^2],0.0384879[A/m^2]
6.38693e-05[m],0.0002324[m],32.8041[degC],9.01424e+06[S/m],1.52116e+06[S/m],0.7669332565435015,0.6973107317174086,0.00293061[m/s],0.00399222[m/s],7.02742e+06[Pa],0.0285465[A/m^2],0.0200367[A/m^2]
7.05599e-05[m],0.000336784[m],69.6359[degC],1.4914e+07[S/m],639984[S/m],0.6180425771310393,0.7366067171857472,0.0016535[m/s],0.0047818[m/s],1.28223e+06[Pa],0.0476386[A/m^2],0.0371511[A/m^2]
3.96907e-05[m],0.000259154[m],38.4893[degC],5.26252e+07[S/m],251845[S/m],0.6156327158409315,0.6903654921283873,0.0046789[m/s],0.00336459[m/s],9.0539e+06[Pa],0.0311397[A/m^2],0.0222511[A/m^2]
8.56456e-05[m],0.000422829[m],51.0323[degC],4.80994e+07[S/m],1.26743e+06[S/m],0.6703511769720499,0.6789833217961198,0.00205478[m/s],0.00481678[m/s],218771[Pa],0.0373198[A/m^2],0.0276788[A/m^2]
6.66998e-05[m],0.00026346[m],73.998[degC],2.7611e+07[S/m],1.21485e+06[S/m],0.6168347647713297,0.6709969977609496,0.00200875[m/s],0.00544272[m/s],4.89236e+06[Pa],0.0502544[A/m^2],0.0396242[A/m^2]
4.21915e-05[m],0.000399436[m],47.8432[degC],5.32483e+07[S/m],1.56682e+06[S/m],0.7519206833343018,0.7857881345172368,0.00398208[m/s],0.00321331[m/s],1.0081e+07[Pa],0.0356887[A/m^2],0.0262269[A/m^2]
8.9561e-05[m],0.000263202[m],49.2371[degC],2.69775e+07[S/m],107756[S/m],0.765595120445774,0.7995920900688994,0.00188222[m/s],0.00421[m/s],7.04091e+06[Pa],0.0363967[A/m^2],0.0268555[A/m^2]
5.72972e-05[m],0.000373902[m],48.1013[degC],3.84369e+07[S/m],112612[S/m],0.6172316867575289,0.7655083053706381,0.00455343[m/s],0.00486015[m/s],9.57901e+06[Pa],0.0358192[A/m^2],0.0263426[A/m^2]
4.28315e-05[m],0.000396446[m],38.3644[degC],1.22474e+07[S/m],553988[S/m],0.698742881053254,0.6576837336378277,0.00414307[m/s],0.00456848[m/s],2.03133e+06[Pa],0.0310813[A/m^2],0.0222009[A/m^2]
6.92516e-05[m],0.000430541[m],61.1205[degC],2.27251e+07[S/m],825475[S/m],0.6542445453594222,0.652846284949357,0.00212576[m/s],0.00344094[m/s],3.18093e+06[Pa],0.042746[A/m^2],0.0326008[A/m^2]
8.86877e-05[m],0.000236701[m],34.9445[degC],1.09715e+07[S/m],1.39142e+06[S/m],0.724252587245467,0.6825854495254647,0.00149906[m/s],0.00321941[m/s],979964[Pa],0.0295076[A/m^2],0.0208527[A/m^2]
6.09478e-05[m],0.000451101[m],79.5062[degC],1.12312e+07[S/m],1.65715e+06[S/m],0.7004227291540546,0.7009455545437595,0.00391122[m/s],0.0029692[m/s],4.21697e+06[Pa],0.053662[A/m^2],0.0428858[A/m^2]
5.98994e-05[m],0.000339591[m],55.7322[degC],6.85651e+06[S/m],1.68286e+06[S/m],0.6991754885701432,0.64301039036405,0.00287627[m/s],0.00359897[m/s],4.54671e+06[Pa],0.0397975[A/m^2],0.0299092[A/m^2]
7.78194e-05[m],0.000303208[m],55.3521[degC],9.32296e+06[S/m],1.4726e+06[S/m],0.7895599709451946,0.6449390338760127,0.00375681[m/s],0.00470731[m/s],768127[Pa],0.0395939[A/m^2],0.0297248[A/m^2]
7.24044e-05[m],0.00058635[m],60.9816[degC],2.7865e+07[S/m],1.05656e+06[S/m],0.7974200749385069,0.6906428440339042,0.00495973[m/s],0.00470046[m/s],7.47584e+06[Pa],0.0426685[A/m^2],0.0325296[A/m^2]
6.52828e-05[m],0.000292526[m],33.6086[degC],3.38169e+07[S/m],1.01519e+06[S/m],0.6637665032193097,0.7680799838218264,0.0022794[m/s],0.00420065[m/s],7.01501e+06[Pa],0.0289056[A/m^2],0.0203409[A/m^2]
8.68614e-05[m],0.000448379[m],78.7141[degC],2.67295e+07[S/m],430753[S/m],0.6433896275768127,0.6100141575473349,0.00389053[m/s],0.00358892[m/s],5.00381e+06[Pa],0.0531648[A/m^2],0.0424073[A/m^2]
4.29149e-05[m],0.000581139[m],64.4059[degC],1.82966e+07[S/m],708898[S/m],0.7137927641716124,0.7686756294437163,0.00364844[m/s],0.00403091[m/s],8.30097e+06[Pa],0.0446[A/m^2],0.0343131[A/m^2]
7.88157e-05[m],0.000200513[m],39.5368[degC],1.2782e+07[S/m],1.09055e+06[S/m],0.7724912156437787,0.7925540120855602,0.00296816[m/s],0.00445261[m/s],1.01188e+07[Pa],0.0316317[A/m^2],0.0226757[A/m^2]
7.52931e-05[m],0.000519872[m],49.2642[degC],4.81365e+07[S/m],567847[S/m],0.6387684357795487,0.6367640540459674,0.00494053[m/s],0.00340839[m/s],6.58737e+06[Pa],0.0364105[A/m^2],0.0268678[A/m^2]
3.54713e-05[m],0.000228089[m],32.8327[degC],3.5752e+07[S/m],616306[S/m],0.7878830671754882,0.664975189459434,0.00507861[m/s],0.0031383[m/s],1.69314e+06[Pa],0.0285593[A/m^2],0.0200474[A/m^2]
6.98872e-05[m],0.000473287[m],39.6869[degC],1.12184e+07[S/m],1.3937e+06[S/m],0.6198178894033105,0.6716494258702957,0.00162329[m/s],0.00347112[m/s],4.46729e+06[Pa],0.0317025[A/m^2],0.0227369[A/m^2]
8.63182e-05[m],0.000513741[m],48.3157[degC],5.25493e+07[S/m],157556[S/m],0.7373491719548263,0.7722235157380879,0.00195593[m/s],0.00544605[m/s],2.00402e+06[Pa],0.0359278[A/m^2],0.0264389[A/m^2]
4.49879e-05[m],0.000409881[m],73.8784[degC],1.72632e+07[S/m],1.59278e+06[S/m],0.6910814848689792,0.6900273993582838,0.00299495[m/s],0.0025547[m/s],3.33332e+06[Pa],0.0501816[A/m^2],0.0395551[A/m^2]
6.31534e-05[m],0.000586725[m],59.3299[degC],1.20457e+07[S/m],636898[S/m],0.6655361587070985,0.6406881619059478,0.00416267[m/s],0.00368103[m/s],9.54976e+06[Pa],0.0417534[A/m^2],0.0316903[A/m^2]
4.81023e-05[m],0.00052334[m],64.9931[degC],4.2501e+07[S/m],1.62851e+06[S/m],0.7986502482754807,0.6065733316000959,0.00163142[m/s],0.00327594[m/s],2.68816e+06[Pa],0.0449358[A/m^2],0.0346249[A/m^2]
5.11805e-05[m],0.000250812[m],51.8075[degC],4.48667e+07[S/m],1.00305e+06[S/m],0.7697840632373059,0.626868401618294,0.00192295[m/s],0.00522754[m/s],4.28559e+06[Pa],0.0377224[A/m^2],0.0280392[A/m^2]
7.97241e-05[m],0.000480234[m],58.9366[degC],9.19239e+06[S/m],773466[S/m],0.7268544737940209,0.6939726663640681,0.00521117[m/s],0.00414888[m/s],7.21256e+06[Pa],0.0415371[A/m^2],0.0314925[A/m^2]
7.50443e-05[m],0.000305273[m],47.1719[degC],4.29841e+06[S/m],1.58336e+06[S/m],0.6465661656464382,0.6969992746717115,0.00284224[m/s],0.00347407[m/s],1.26206e+06[Pa],0.0353506[A/m^2],0.0259276[A/m^2]
8.23561e-05[m],0.000312713[m],49.8898[degC],4.32594e+07[S/m],118684[S/m],0.6426332422365469,0.7929084846525107,0.00514107[m/s],0.00461865[m/s],3.06071e+06[Pa],0.0367308[A/m^2],0.027153[A/m^2]
4.60115e-05[m],0.000551862[m],37.5924[degC],8.27241e+06[S/m],712330[S/m],0.6214016873955401,0.7310375074383975,0.00335705[m/s],0.00287195[m/s],3.22448e+06[Pa],0.030722[A/m^2],0.0218917[A/m^2]
6.05365e-05[m],0.000577591[m],60.1109[degC],1.39419e+07[S/m],242274[S/m],0.699040672945456,0.694216453970164,0.00547354[m/s],0.00525563[m/s],1.15622e+06[Pa],0.0421848[A/m^2],0.0320855[A/m^2]
8.06174e-05[m],0.000441942[m],78.0415[degC],4.08351e+07[S/m],491856[S/m],0.7687341651791604,0.7467511552152815,0.00216371[m/s],0.00295093[m/s],1.41382e+06[Pa],0.0527446[A/m^2],0.0420034[A/m^2]
6.33394e-05[m],0.000264906[m],54.3095[degC],1.5069e+07[S/m],1.50181e+06[S/m],0.6141231612177998,0.6494641636287922,0.00257038[m/s],0.00430654[m/s],9.57328e+06[Pa],0.0390382[A/m^2],0.0292226[A/m^2]
4.84581e-05[m],0.000533043[m],39.224[degC],4.24661e+07[S/m],647007[S/m],0.7962326597970804,0.7110898987613694,0.00218257[m/s],0.00245192[m/s],5.78671e+06[Pa],0.0314843[A/m^2],0.0225484[A/m^2]
8.79893e-05[m],0.000230564[m],44.1828[degC],8.37924e+06[S/m],1.36118e+06[S/m],0.7501980117661856,0.7358112820057024,0.00162776[m/s],0.00354964[m/s],2.73626e+06[Pa],0.0338668[A/m^2],0.0246213[A/m^2]
4.50566e-05[m],0.000589995[m],64.8355[degC],3.5874e+07[S/m],1.05006e+06[S/m],0.6024844917748663,0.6694661057691141,0.00374277[m/s],0.0049601[m/s],8.20224e+06[Pa],0.0448456[A/m^2],0.034541[A/m^2]
7.06402e-05[m],0.000553069[m],72.2311[degC],7.93557e+06[S/m],56975.6[S/m],0.71338332556398,0.6384507623087823,0.00522481[m/s],0.00546149[m/s],1.31561e+06[Pa],0.0491859[A/m^2],0.0386108[A/m^2]
3.18524e-05[m],0.000532721[m],51.8328[degC],1.31552e+07[S/m],1.04894e+06[S/m],0.6202044311121344,0.760303014057305,0.00348198[m/s],0.00501078[m/s],6.10994e+06[Pa],0.0377356[A/m^2],0.028051[A/m^2]
3.83527e-05[m],0.000349151[m],77.3614[degC],8.19801e+06[S/m],1.13891e+06[S/m],0.6560791790822338,0.7567410849477614,0.00393918[m/s],0.00231276[m/s],8.34775e+06[Pa],0.0523213[A/m^2],0.0415973[A/m^2]
4.354e-05[m],0.000597116[m],54.3786[degC],2.19401e+07[S/m],1.45454e+06[S/m],0.7725663527577151,0.676486492559489,0.00529941[m/s],0.00262984[m/s],9.04123e+06[Pa],0.0390749[A/m^2],0.0292557[A/m^2]
5.02343e-05[m],0.000378073[m],48.2552[degC],2.09781e+07[S/m],1.00081e+06[S/m],0.691591663531371,0.65331883793049,0.00521783[m/s],0.00487454[m/s],8.88385e+06[Pa],0.0358972[A/m^2],0.0264117[A/m^2]
6.1794e-05[m],0.000227684[m],47.1407[degC],4.3419e+07[S/m],686974[S/m],0.6364538706121639,0.6975266695252098,0.00214476[m/s],0.00452508[m/s],2.19421e+06[Pa],0.0353349[A/m^2],0.0259138[A/m^2]
7.24265e-05[m],0.000303096[m],71.5437[degC],3.40248e+06[S/m],1.29306e+06[S/m],0.6379556063921202,0.6477829285055213,0.00492681[m/s],0.00542554[m/s],5.97632e+06[Pa],0.0487735[A/m^2],0.0382208[A/m^2]
3.69257e-05[m],0.000497437[m],39.6457[degC],2.643e+07[S/m],911950[S/m],0.7338513520362604,0.6557048302382239,0.00462571[m/s],0.00529812[m/s],2.33695e+06[Pa],0.0316831[A/m^2],0.0227201[A/m^2]
7.75887e-05[m],0.000371614[m],59.4293[degC],1.93929e+07[S/m],180492[S/m],0.6232340696415801,0.7225351857566336,0.0028914[m/s],0.00279678[m/s],9.70475e+06[Pa],0.0418082[A/m^2],0.0317404[A/m^2]
8.0215e-05[m],0.000592522[m],45.7143[degC],3.48105e+07[S/m],293767[S/m],0.7433163723761801,0.7696681227031117,0.00471142[m/s],0.00447299[m/s],1.11934e+06[Pa],0.0346225[A/m^2],0.0252852[A/m^2]
4.19996e-05[m],0.000445693[m],79.984[degC],4.5973e+07[S/m],1.6592e+06[S/m],0.756628576914968,0.6643712917516189,0.00194046[m/s],0.00315126[m/s],9.71954e+06[Pa],0.0539631[A/m^2],0.0431761[A/m^2]
5.26934e-05[m],0.000359932[m],37.257[degC],3.54893e+07[S/m],534396[S/m],0.6718017790535549,0.609227623292195,0.00493758[m/s],0.00521021[m/s],4.7914e+06[Pa],0.0305666[A/m^2],0.0217583[A/m^2]
6.84917e-05[m],0.000434316[m],75.6463[degC],3.99868e+07[S/m],568370[S/m],0.6734296844131092,0.6816583295209755,0.0029601[m/s],0.00532749[m/s],4.64617e+06[Pa],0.0512619[A/m^2],0.040584[A/m^2]
8.02681e-05[m],0.000394486[m],55.8846[degC],9.26702e+06[S/m],941925[S/m],0.649476101614508,0.7111833149310867,0.00365413[m/s],0.00358525[m/s],2.82325e+06[Pa],0.0398793[A/m^2],0.0299834[A/m^2]
7.04909e-05[m],0.000216156[m],56.1934[degC],5.30874e+07[S/m],1.14528e+06[S/m],0.677600645129644,0.742845091690392,0.00267492[m/s],0.00396553[m/s],8.9296e+06[Pa],0.0400454[A/m^2],0.030134[A/m^2]
8.4398e-05[m],0.000469207[m],39.0931[degC],1.05853e+07[S/m],1.11632e+06[S/m],0.6667563924429807,0.7504931199149142,0.00358801[m/s],0.00323447[m/s],1.75038e+06[Pa],0.0314227[A/m^2],0.0224952[A/m^2]
4.6675e-05[m],0.000252871[m],54.537[degC],2.1474e+07[S/m],1.04298e+06[S/m],0.7173512157890136,0.6522604922537617,0.00419096[m/s],0.00274102[m/s],2.89105e+06[Pa],0.0391591[A/m^2],0.0293317[A/m^2]
5.46255e-05[m],0.000384071[m],46.0538[degC],2.91046e+07[S/m],133585[S/m],0.6646113094699467,0.6639049872871898,0.00168871[m/s],0.00331659[m/s],4.45625e+06[Pa],0.0347914[A/m^2],0.0254339[A/m^2]
8.13102e-05[m],0.000333178[m],35.5864[degC],1.30322e+07[S/m],45441[S/m],0.7312283427896112,0.795950866949968,0.00305241[m/s],0.00272989[m/s],1.88881e+06[Pa],0.0297994[A/m^2],0.0211016[A/m^2]
4.44717e-05[m],0.000463311[m],68.9314[degC],5.21768e+07[S/m],124365[S/m],0.7989187224058067,0.7193101077293925,0.00377088[m/s],0.00471331[m/s],968772[Pa],0.0472231[A/m^2],0.0367607[A/m^2]
6.18917e-05[m],0.000334361[m],42.5697[degC],3.26579e+06[S/m],1.5148e+06[S/m],0.7057501862742367,0.6927024212142309,0.00277659[m/s],0.00274386[m/s],6.92944e+06[Pa],0.0330809[A/m^2],0.0239341[A/m^2]
3.70096e-05[m],0.000521097[m],57.7164[degC],5.09015e+07[S/m],703853[S/m],0.6701519230602603,0.6412932136203997,0.00452613[m/s],0.00452387[m/s],7.0905e+06[Pa],0.0408699[A/m^2],0.0308836[A/m^2]
8.00951e-05[m],0.000296305[m],30.9365[degC],4.94348e+07[S/m],1.44485e+06[S/m],0.7288933918625022,0.7025802899831866,0.00513628[m/s],0.00239326[m/s],4.65525e+06[Pa],0.0277231[A/m^2],0.0193419[A/m^2]
4.72127e-05[m],0.00036506[m],41.9663[degC],4.90649e+07[S/m],166880[S/m],0.7142729964789116,0.6085288520822039,0.0054637[m/s],0.00314915[m/s],5.84729e+06[Pa],0.0327896[A/m^2],0.0236802[A/m^2]
3.22134e-05[m],0.000541679[m],75.5036[degC],2.65838e+07[S/m],1.17229e+06[S/m],0.738593542322968,0.6329202080050208,0.0017976[m/s],0.0055899[m/s],660941[Pa],0.0511742[A/m^2],0.0405003[A/m^2]
4.78359e-05[m],0.000591956[m],49.7517[degC],5.09881e+07[S/m],122451[S/m],0.6938484834587867,0.7961549846009328,0.00225974[m/s],0.00525179[m/s],5.27342e+06[Pa],0.03666[A/m^2],0.0270898[A/m^2]
3.65514e-05[m],0.000494231[m],37.5062[degC],4.97491e+06[S/m],1.2123e+06[S/m],0.67837483669078,0.7339624944502865,0.0030139[m/s],0.00354402[m/s],9.7892e+06[Pa],0.030682[A/m^2],0.0218574[A/m^2]
